tract,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Average Household Size,Average Family Household Size,Asian,Black/African American,White,Native American Indian,Native Hawaiian/Pacific Islander,Other/Two or More Races,% Latino (of Any Race),0-4 Years,5-17 Years,18-34 Years,35-59 Years,60 and older,High School or Less,Some College/Associate Degree,College Degree,Graduate/Professional Degree,Foreign Born,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,Total Number of Units,Median Year Structure Built,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other,No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Worked at Home,Population Density per Acre
015100,2624.0,35.0,0.5034298780487805,1662.0,0.27918170878459686,0.7208182912154031,0.6034897713598074,0.04753309265944645,0.37725631768953066,1.5577617328519855,2.3577586206896552,0.37690548780487804,0.025914634146341462,0.5442073170731707,0.0,0.0,0.052972560975609755,0.056402439024390245,0.008003048780487805,0.022103658536585365,0.41501524390243905,0.25952743902439024,0.29535060975609756,0.08828250401284109,0.10674157303370786,0.47391653290529695,0.3310593900481541,0.3490853658536585,0.653860929696504,0.01882443334613907,0.2228198232808298,0.0933538225124856,0.01114099116404149,0.040722243565117174,0.0034575489819439107,0.031502112946600075,0.005762581636573185,0.0,2099.0,1981.0441176470588,0.3164861612515042,0.6835138387484958,0.2081943782753692,0.30205949656750575,0.0,0.20137299771167047,0.2562929061784897,0.2402745995423341,2003.75,2013.8840579710145,0.76884806735553,0.021814006888633754,0.003811338732729871,0.0562172463077656,0.03906622201048118,0.08051453072891854,0.8165793234873749,0.11058263971462545,0.16912815626488803,0.5011910433539781,0.2744163887565507,0.051929490233444495,0.0033349213911386373,2226.315789473684,2188.622754491018,21.349468085106384,898837.2093023256,1014.0,0.4388560157790927,0.5611439842209073,0.3864329268292683,0.50661853188929,0.35551330798479086,0.5765845070422535,108663.36633663366,161111.11111111112,95961.39481707317,0.055,0.017563739376770537,0.49688385269121815,0.5206798866855524,1734.0,0.7151095732410612,0.059400230680507496,0.2029988465974625,0.006920415224913495,0.015570934256055362,1682.0,0.15101070154577884,0.1248513674197384,0.026159334126040427,0.4054696789536266,0.0267538644470868,0.23365041617122473,0.07253269916765755,2624.0
015200,4277.0,90.0,0.5452419920505027,2327.0,0.24838848302535455,0.7516115169746455,0.5182638590459819,0.10700472711645896,0.38633433605500644,1.7993124194241512,2.7716262975778547,0.24503156418050034,0.04348842646714987,0.6195931727846622,0.0,0.0,0.09188683656768763,0.09235445405658171,0.061959317278466215,0.02104278700023381,0.37339256488192657,0.276361935936404,0.2672433949029694,0.12670408981555734,0.20342154504143278,0.3921411387329591,0.27773322641005077,0.19382744914659808,0.7225822532402791,0.04561316051844467,0.1722333000997009,0.03090727816550349,0.028664007976071784,0.051595214356929216,0.01296111665004985,0.026171485543369892,0.012462612163509471,0.0,2574.0,1952.5531914893618,0.20369574559518694,0.7963042544048131,0.09595959595959595,0.340080971659919,0.0,0.1659919028340081,0.15789473684210525,0.3360323886639676,2004.2622950819673,2013.121414913958,0.7512274959083469,0.012859480944587328,0.09052059052059053,0.14102564102564102,0.12703962703962704,0.2097902097902098,0.43162393162393164,0.056986070071760236,0.2937062937062937,0.37684537684537683,0.19658119658119658,0.12393162393162394,0.008935508935508936,2064.868804664723,1987.2754491017963,22.783940397350992,1406250.0,1481.0,0.30452397029034434,0.6954760297096556,0.34627075052606965,0.48560378169316715,0.3270042194092827,0.5261737722611981,103861.25654450261,205810.62996941895,76822.88987608136,0.12729878194411273,0.04743083003952569,0.5411067193675889,0.5063241106719367,2410.0,0.7593360995850622,0.038174273858921165,0.18091286307053941,0.014937759336099586,0.006639004149377593,2369.0,0.29717180244829045,0.22667792317433516,0.07049387927395526,0.39046010975094975,0.0059096665259603205,0.1861544955677501,0.06331785563528915,4277.0
015300,2289.0,171.0,0.5006553079947575,976.0,0.36885245901639346,0.6311475409836066,0.4057377049180328,0.17930327868852458,0.2192622950819672,2.1700819672131146,3.036111111111111,0.13018785495849716,0.1162079510703364,0.6688510266491918,0.0,0.009611183923110528,0.07514198339886413,0.12013979903888161,0.07426823940585409,0.06989951944080385,0.35255570117955437,0.32634338138925295,0.17693315858453473,0.13424947145877378,0.10887949260042283,0.47463002114164904,0.2822410147991543,0.17256443861948448,0.8135913166588014,0.05615856536101935,0.08211420481359132,0.04813591316658802,0.0,0.016989145823501653,0.0,0.014157621519584709,0.002831524303916942,0.0,1080.0,1939.0,0.3801229508196721,0.6198770491803278,0.0962962962962963,0.0,0.0,0.4807692307692308,0.09615384615384616,0.4230769230769231,2006.0852713178294,2012.3706896551723,0.7871863799283154,0.004480286738351254,0.1685185185185185,0.3574074074074074,0.2175925925925926,0.1824074074074074,0.07407407407407407,0.04244954766875435,0.08611111111111111,0.375,0.2657407407407407,0.2462962962962963,0.026851851851851852,2555.785123966942,2523.3050847457625,21.361538461538462,1227941.1764705882,900.0,0.4588888888888889,0.5411111111111111,0.3931847968545216,0.2387295081967213,0.1105121293800539,0.31735537190082647,155147.0588235294,151136.36363636365,76680.29707295762,0.05246203405430281,0.032754010695187165,0.49532085561497324,0.5374331550802139,1447.0,0.695922598479613,0.05874222529371113,0.19695922598479612,0.019350380096751902,0.02902557014512785,1437.0,0.3291579679888657,0.2915796798886569,0.037578288100208766,0.3465553235908142,0.04871259568545581,0.1315240083507307,0.10160055671537926,2289.0
015400,5951.0,14.0,0.487313056629138,2836.0,0.3959802538787024,0.6040197461212976,0.37129760225669955,0.16290550070521861,0.2863187588152327,2.093441466854725,2.803205699020481,0.2305494874810956,0.006049403461603092,0.6889598386825744,0.00016803898504453034,0.0011762728953117123,0.0730969584943707,0.052596202318937996,0.05713325491514031,0.06839186691312385,0.3762392875147034,0.3135607460930936,0.18467484456393884,0.07276081164172986,0.12297601967616315,0.476122156179545,0.328141012502562,0.19576541757687785,0.8319372660844769,0.03368383532347175,0.08643735519515237,0.04259490286936375,0.005346640527535198,0.03653537693815719,0.0,0.032970949919800395,0.003564427018356799,0.0,3127.0,1939.0,0.31100141043723556,0.6889985895627645,0.09306044131755677,0.21993127147766323,0.054982817869415807,0.23367697594501718,0.16494845360824742,0.32646048109965636,2006.3228699551569,2012.2418879056047,0.7910549675657221,0.020826220553089792,0.22417652702270546,0.36424688199552285,0.11672529581068117,0.21554205308602495,0.07930924208506555,0.021218172740888667,0.03837543971858011,0.3578509753757595,0.3213943076431084,0.2715062360089543,0.010873041253597697,2359.9071207430343,2258.7579617834394,21.879767441860466,2000000.3295454546,2869.0,0.3976995468804462,0.6023004531195538,0.4821038480927575,0.2616361071932299,0.17346938775510204,0.3014329580348004,137738.8535031847,205995.53761755486,96330.61670307511,0.048965169106511865,0.05091506335053965,0.45307367433129986,0.5978413890192398,4045.0,0.7312731767614339,0.048702101359703334,0.1903584672435105,0.003955500618046972,0.025710754017305316,4006.0,0.3974038941587619,0.26010983524712933,0.13729405891163254,0.3844233649525711,0.02870693959061408,0.05192211682476285,0.1163255117324014,5951.0
015500,3551.0,53.0,0.5395663193466629,2266.0,0.22727272727272727,0.7727272727272727,0.616504854368932,0.03971756398940865,0.5728155339805825,1.5436893203883495,2.4466019417475726,0.32751337651365814,0.016333427203604617,0.5288651084201633,0.002252886510842016,0.007603491974091805,0.1174317093776401,0.09264995775837792,0.018586313714446634,0.019149535342157138,0.31512250070402703,0.20923683469445226,0.43790481554491695,0.26493011435832275,0.21378653113087676,0.25349428208386277,0.2677890724269377,0.34272036046184173,0.6292682926829268,0.05796269727403156,0.2780487804878049,0.03472022955523673,0.0,0.21061692969870874,0.011190817790530846,0.18938307030129126,0.010043041606886656,0.0,2535.0,1970.2060931899641,0.13371579876434245,0.8662842012356575,0.10611439842209074,0.3903345724907063,0.0,0.0,0.21561338289962825,0.3940520446096654,2005.0,2013.0709624796084,0.7775274570543509,0.019994367783722895,0.09072978303747535,0.11479289940828402,0.04378698224852071,0.05719921104536489,0.693491124260355,0.07734530938123753,0.2465483234714004,0.48954635108481265,0.18106508875739644,0.08284023668639054,0.0,1469.9367088607596,1375.0,25.725787401574802,970394.7368421053,1280.0,0.19375,0.80625,0.3604618417347226,0.5569285083848191,0.4389438943894389,0.5751400916963831,88064.51612903226,177533.7837837838,74273.3596170093,0.10607356715141146,0.016200294550810016,0.5130093274423171,0.5031909671084929,2004.0,0.6651696606786427,0.07884231536926148,0.1536926147704591,0.03792415169660679,0.06437125748502993,2004.0,0.2744510978043912,0.23902195608782434,0.035429141716566866,0.3852295409181637,0.02245508982035928,0.1472055888223553,0.09331337325349301,3551.0
015600,3506.0,15.0,0.4874500855675984,1483.0,0.4645987862440998,0.5354012137559002,0.327714093054619,0.19082939986513822,0.3998651382333109,2.354012137559002,2.892597968069666,0.36508841985168283,0.025099828864803195,0.5017113519680547,0.003993154592127781,0.0,0.10410724472333144,0.14603536794067312,0.034227039361095266,0.10353679406731318,0.3559612093553908,0.2715345122646891,0.2347404449515117,0.18106060606060606,0.11931818181818182,0.4056818181818182,0.29393939393939394,0.2840844266970907,0.596574128765505,0.06142941523922032,0.27318369757826344,0.06556408741878322,0.0032486709982279976,0.12020082693443591,0.0,0.10336680448907265,0.01683402244536326,0.0,1567.0,1948.275,0.26298044504383006,0.7370195549561699,0.053605615826419914,0.0,0.0,0.0,0.36904761904761907,0.6309523809523809,1996.3636363636363,2011.964609800363,0.8335724533715926,0.024390243902439025,0.15762603701340142,0.38481174218251435,0.1818761965539247,0.11614550095724314,0.1595405232929164,0.026400862068965518,0.07147415443522655,0.2967453733248245,0.34077855775366944,0.28270580727504785,0.008296107211231652,1842.4170616113745,1697.1153846153845,22.668014705882353,1397196.261682243,1763.0,0.36074872376630746,0.6392512762336926,0.5028522532800913,0.24612272420768713,0.08717948717948718,0.302836230558097,111601.79640718563,121732.95454545454,64919.281232173416,0.10667427267541357,0.019910403185664508,0.44001991040318567,0.5798904927824788,1969.0,0.6576942610462163,0.0787201625190452,0.18842051802945659,0.026409344845099034,0.04875571356018284,1856.0,0.41648706896551724,0.32165948275862066,0.09482758620689655,0.34967672413793105,0.03178879310344827,0.10290948275862069,0.07273706896551724,3506.0
015700,8904.0,2737.0,0.5596361185983828,2634.0,0.4069855732725892,0.5930144267274108,0.332953682611997,0.1404707668944571,0.28056188306757784,2.3413059984813973,3.1063432835820897,0.24371069182389937,0.06401617250673855,0.5227987421383647,0.0008984725965858042,0.0011230907457322552,0.16745283018867924,0.12792003593890386,0.041442048517520216,0.044923629829290206,0.5659254267744834,0.23000898472596587,0.11769991015274034,0.12048882948252816,0.11265991980141302,0.47126217299980905,0.29558907771624976,0.17374213836477986,0.7418863503222027,0.06256590509666081,0.1430579964850615,0.05073227885178676,0.0017574692442882249,0.0255418863503222,0.0,0.0255418863503222,0.0,0.0,2834.0,1944.385026737968,0.3572513287775247,0.6427486712224754,0.07057163020465773,0.0,0.0,0.0,0.0,1.0,2004.6610169491526,2012.1522887323943,0.6638731596828992,0.03714609286523216,0.1676076217360621,0.460832745236415,0.12173606210303459,0.13514467184191956,0.11467889908256881,0.0716153691410179,0.07904022582921666,0.28687367678193365,0.30980945659844744,0.29251940719830627,0.03175723359209598,2353.219696969697,2211.794019933555,21.8828165374677,1270905.9233449479,3242.0,0.47069710055521286,0.5293028994447871,0.3641060197663971,0.16780561883067577,0.08076514346439957,0.21618428824571767,124927.32558139534,115625.0,46465.03818508535,0.08300206710128796,0.0942211055276382,0.5389447236180904,0.5552763819095478,5047.0,0.6162076481077868,0.11690112938379235,0.22072518327719437,0.007925500297206262,0.03824053893402021,4971.0,0.3172399919533293,0.2906859786763227,0.026554013277006638,0.3975055320860994,0.05431502715751358,0.12532689599678132,0.0339971836652585,8904.0
015801,3837.0,75.0,0.4990878290330988,1740.0,0.4793103448275862,0.5206896551724138,0.36954022988505747,0.1925287356321839,0.3775862068965517,2.1620689655172414,3.052757793764988,0.20119885327078446,0.26687516288767266,0.4430544696377378,0.0,0.0,0.08887151420380505,0.06254886630179828,0.057336460776648425,0.12952827729997393,0.25592911128485796,0.3067500651550691,0.2504560854834506,0.21543188801638785,0.2406964834414476,0.31512461590986685,0.2287470126322977,0.2627052384675528,0.7179983411667128,0.04617085982858723,0.14957146806745922,0.03428255460326237,0.05197677633397844,0.10533591374066906,0.0033176665745092617,0.08377108100635886,0.007188277578103401,0.0,1903.0,1967.1571428571428,0.3080459770114943,0.6919540229885057,0.08565423016290068,0.18404907975460122,0.0,0.05521472392638037,0.0,0.7607361963190185,2002.987012987013,2010.75,0.8617716226809511,0.00810033969166449,0.13399894902785076,0.20651602732527588,0.21912769311613242,0.19337887545980031,0.24697845507094063,0.0748688602765856,0.07304256437204414,0.24119810825013138,0.36153441933788755,0.3194955333683657,0.004729374671571204,1557.5539568345323,1457.4074074074074,25.728985507246374,1033936.6515837105,1495.0,0.3839464882943144,0.6160535117056856,0.3896273130049518,0.3471264367816092,0.20149253731343283,0.4119601328903654,85174.41860465116,103529.41176470589,60300.54730258014,0.12053571428571429,0.06640454346876365,0.5666229794670161,0.4997815640017475,2137.0,0.6059897051941975,0.14693495554515676,0.17220402433317736,0.027608797379503978,0.047262517547964435,2097.0,0.2446351931330472,0.17358130662851692,0.07105388650453028,0.4515975202670482,0.07582260371959942,0.11540295660467334,0.037672865999046255,3837.0
015802,3412.0,58.0,0.43786635404454866,1630.0,0.2889570552147239,0.7110429447852761,0.4392638036809816,0.1245398773006135,0.24969325153374233,2.057668711656442,3.0488322717622083,0.08997655334114889,0.08352872215709262,0.6676436107854631,0.0,0.004689331770222743,0.1541617819460727,0.10433763188745604,0.08118405627198125,0.017291910902696366,0.4199882766705744,0.3399765533411489,0.14155920281359907,0.08636052090472926,0.1429061000685401,0.4451679232350925,0.3255654557916381,0.12162954279015241,0.8379585326953748,0.056140350877192984,0.05071770334928229,0.05518341307814992,0.0,0.00861244019138756,0.002551834130781499,0.003189792663476874,0.0028708133971291866,0.0,1701.0,1939.0,0.18650306748466258,0.8134969325153374,0.041740152851263965,0.0,0.0,0.43661971830985913,0.43661971830985913,0.1267605633802817,2010.65,2012.3776908023483,0.8393719806763285,0.03321256038647343,0.07172251616696061,0.2810111699000588,0.20105820105820105,0.2222222222222222,0.2239858906525573,0.06069485140226036,0.2727807172251617,0.35390946502057613,0.1675485008818342,0.16696061140505586,0.03880070546737213,1703.9800995024875,1646.8085106382978,20.82563025210084,1178571.4285714286,1278.0,0.2793427230046948,0.7206572769953051,0.3745603751465416,0.3791411042944785,0.18421052631578946,0.4238310708898944,129310.3448275862,152536.23188405798,81191.47127784291,0.09759671746776084,0.0458498023715415,0.46561264822134385,0.5802371541501976,2414.0,0.7444076222038111,0.045567522783761395,0.1748135874067937,0.008285004142502071,0.026926263463131733,2389.0,0.23147760569275846,0.17161992465466722,0.05985768103809125,0.43867727082461283,0.0849727919631645,0.09543742151527836,0.08874005860192549,3412.0
015900,4832.0,87.0,0.4557119205298013,2231.0,0.40609592111160914,0.5939040788883908,0.35589421783953384,0.14791573285522186,0.41147467503361723,2.12684894666069,2.8333333333333335,0.4192880794701987,0.07926324503311258,0.3391970198675497,0.05360099337748345,0.0026903973509933773,0.10596026490066225,0.12334437086092716,0.01945364238410596,0.08464403973509933,0.3658940397350993,0.2901490066225166,0.23985927152317882,0.19179929862422443,0.12570811977340168,0.3523064472619369,0.33018613434043703,0.44391556291390727,0.5166737019839595,0.07956943858168003,0.3201772899957788,0.08125791473195441,0.002321654706627269,0.07703672435626847,0.004010130856901647,0.05149852258336851,0.021528070915998312,0.0,2459.0,1979.4206008583692,0.2738682205289108,0.7261317794710892,0.09272061813745425,0.40350877192982454,0.0,0.20614035087719298,0.19298245614035087,0.19736842105263158,2007.6587301587301,2013.5084427767354,0.7262253875157101,0.03581901968998743,0.09678731191541277,0.0516470109800732,0.08987393249288328,0.0711671411142741,0.681577877185848,0.02987249544626594,0.23668157787718586,0.20374135827572185,0.3106954046360309,0.24115494103294022,0.0077267181781211875,1858.565737051793,1831.30081300813,28.248314606741573,741279.0697674418,1691.0,0.47191011235955055,0.5280898876404494,0.34995860927152317,0.4096817570596145,0.062193126022913256,0.5407407407407407,85722.74881516588,91339.86928104576,51531.02235099338,0.1296218487394958,0.03155006858710562,0.446159122085048,0.5853909465020576,2824.0,0.6880311614730878,0.1558073654390935,0.09277620396600567,0.012393767705382436,0.05099150141643059,2745.0,0.2899817850637523,0.2127504553734062,0.07723132969034609,0.404735883424408,0.06666666666666667,0.18360655737704917,0.025136612021857924,4832.0
016000,2562.0,0.0,0.46994535519125685,1687.0,0.2157676348547718,0.7842323651452282,0.5903971547125074,0.014226437462951986,0.4090100770598696,1.5186721991701244,2.2857142857142856,0.265807962529274,0.0975800156128025,0.5402029664324747,0.0,0.0,0.09640905542544886,0.07298985167837627,0.01873536299765808,0.0,0.36494925839188136,0.2935206869633099,0.3227946916471507,0.15749039692701663,0.16816047801963294,0.32223644899701237,0.352112676056338,0.44769711163153786,0.5672235481304694,0.04813046937151949,0.18377088305489261,0.16825775656324582,0.03261734287987271,0.0879077167859984,0.012330946698488464,0.05847255369928401,0.017104216388225936,0.0,1968.0,1981.336971350614,0.24125666864256076,0.7587433313574392,0.14278455284552846,0.12099644128113879,0.03914590747330961,0.2313167259786477,0.4092526690391459,0.199288256227758,2009.4444444444443,2012.6528117359412,0.7849336455893833,0.02263856362217018,0.019817073170731708,0.0020325203252032522,0.0,0.04522357723577236,0.9329268292682927,0.05394736842105263,0.2652439024390244,0.46697154471544716,0.25203252032520324,0.014735772357723578,0.0010162601626016261,1580.078125,1555.7851239669421,27.110569105691056,709441.4893617021,1034.0,0.30464216634429403,0.695357833655706,0.40359094457455114,0.48132780082987553,0.33906633906633904,0.5265625,78264.92537313433,122368.42105263157,78574.19984387197,0.16978922716627634,0.02937420178799489,0.4789272030651341,0.5504469987228607,1520.0,0.7144736842105263,0.07631578947368421,0.19539473684210526,0.0,0.01381578947368421,1520.0,0.22236842105263158,0.19407894736842105,0.028289473684210528,0.4131578947368421,0.035526315789473684,0.19078947368421054,0.08421052631578947,2562.0
016100,5340.0,14.0,0.5104868913857677,2727.0,0.38577191052438575,0.6142280894756142,0.5075174184085075,0.13568023469013568,0.4371103777044371,1.953061972863953,2.9515209125475286,0.26198501872659175,0.3539325842696629,0.23314606741573032,0.0003745318352059925,0.0,0.15056179775280898,0.10767790262172285,0.019101123595505618,0.09775280898876404,0.25711610486891384,0.34925093632958804,0.27677902621722844,0.39084753677328976,0.22437543777725893,0.2521597011440579,0.1326173243053934,0.47322097378277156,0.41447117220313096,0.07541046200840015,0.2674684994272623,0.15559373806796487,0.08705612829324169,0.28598701794578085,0.05784650630011455,0.13726613211149294,0.072737686139748,0.018136693394425352,2987.0,1971.3495575221239,0.09607627429409607,0.903923725705904,0.08704385671242049,0.13846153846153847,0.0,0.0,0.05,0.8115384615384615,2004.2307692307693,2007.0748613678372,0.9260299625468165,0.007303370786516854,0.07197857381988618,0.09842651489789087,0.10277870773351189,0.14763977234683628,0.5791764312018748,0.025597269624573378,0.16973552058921995,0.40977569467693337,0.28322731837964515,0.13190492132574488,0.005356545028456646,812.5,693.0921052631579,30.978605769230768,570610.6870229008,1563.0,0.15227127319257838,0.8477287268074216,0.29269662921348316,0.4987165383204987,0.3473282442748092,0.5148073022312373,24467.054263565893,28759.12408759124,34579.363295880146,0.30213803450862714,0.07128944292948967,0.5301908843007401,0.5410985586287496,2384.0,0.3389261744966443,0.17869127516778524,0.29446308724832215,0.08598993288590603,0.10192953020134228,2344.0,0.26578498293515357,0.24957337883959044,0.016211604095563138,0.5802047781569966,0.01749146757679181,0.07508532423208192,0.03583617747440273,5340.0
016200,3278.0,29.0,0.3270286760219646,1839.0,0.21642196846112016,0.7835780315388798,0.5307232191408374,0.03806416530723219,0.2039151712887439,1.766721044045677,2.5477386934673367,0.25137278828553994,0.05613178767541183,0.6183648566198902,0.0,0.004270896888346553,0.06985967053081148,0.08389261744966443,0.019524100061012812,0.01464307504575961,0.424039048200122,0.3840756558877364,0.15771812080536912,0.15158676569885213,0.12356515867656989,0.474679270762998,0.25016880486158,0.2553386211104332,0.7258867454884879,0.04449284380833852,0.14685749844430615,0.07436216552582452,0.008400746733042938,0.05631611698817673,0.0074673304293715,0.03422526446795271,0.01462352209085252,0.0,2180.0,1947.196261682243,0.15823817292006526,0.8417618270799347,0.15642201834862385,0.3548387096774194,0.0,0.23460410557184752,0.0,0.41055718475073316,2012.8691275167785,2012.9610655737704,0.8473895582329317,0.0030892801977139327,0.0481651376146789,0.20733944954128442,0.09770642201834863,0.14724770642201834,0.49954128440366974,0.049269311064718165,0.3834862385321101,0.22844036697247708,0.2706422018348624,0.11238532110091744,0.005045871559633028,1959.4907407407409,1871.0629921259842,22.495208333333334,1358695.652173913,1004.0,0.2679282868525896,0.7320717131474104,0.3062843197071385,0.5296356715606307,0.17869415807560138,0.5956072351421189,124365.9420289855,204772.91818181818,93424.13056741915,0.08694325808419769,0.020606060606060607,0.3567676767676768,0.6638383838383838,2424.0,0.7194719471947195,0.11097359735973597,0.1448019801980198,0.005775577557755775,0.018976897689768978,2395.0,0.1661795407098121,0.15198329853862214,0.014196242171189978,0.4759916492693111,0.05386221294363257,0.22881002087682673,0.025887265135699375,3278.0
016300,4658.0,162.0,0.4540575354229283,2040.0,0.38823529411764707,0.611764705882353,0.34019607843137256,0.14558823529411766,0.23823529411764705,2.203921568627451,2.7563131313131315,0.12601975096607987,0.09295835122370116,0.6253756977243452,0.0,0.0017174753112924003,0.15392872477458136,0.13009875483039932,0.06762559038213825,0.0446543580936024,0.3877200515242593,0.37440961786174326,0.12559038213825677,0.16036269430051814,0.10414507772020726,0.4575129533678757,0.277979274611399,0.17732932589094033,0.8125719548699056,0.0688464195256735,0.05480082892010131,0.04167626064932074,0.02210453603499885,0.014045590605572185,0.0,0.009440478931614092,0.0,0.004605111673958094,2196.0,1939.0,0.20245098039215687,0.7975490196078432,0.07103825136612021,0.0,0.25,0.24358974358974358,0.0,0.5064102564102564,2004.9698795180723,2009.8537234042553,0.8296847635726795,0.01138353765323993,0.14617486338797814,0.34335154826958103,0.19398907103825136,0.14754098360655737,0.1598360655737705,0.06457508376484922,0.14025500910746813,0.3073770491803279,0.24772313296903462,0.2586520947176685,0.04599271402550091,2061.4886731391584,2011.400651465798,20.262423312883435,1360436.8932038834,1658.0,0.24668275030156817,0.7533172496984318,0.35594675826534994,0.3573529411764706,0.18401937046004843,0.4013521819299324,144565.21739130435,144805.1948051948,79300.36496350366,0.09448648648648648,0.03265420039073402,0.435110242813285,0.597543957577449,3466.0,0.6783035199076746,0.10559723023658396,0.17743796884016158,0.0,0.03866128101557992,3283.0,0.27809929942126105,0.19433445019798964,0.0837648492232714,0.3585135546756016,0.14620773682607371,0.07401766676819982,0.07858665854401461,4658.0
016400,4008.0,191.0,0.5132235528942116,1769.0,0.31430186546071226,0.6856981345392877,0.37422272470322215,0.13736574335782928,0.14584511023176935,2.1577162238552856,2.8453237410071943,0.07584830339321358,0.06961077844311377,0.7362774451097804,0.003992015968063872,0.0,0.11427145708582834,0.11177644710578842,0.05538922155688623,0.0344311377245509,0.4665668662674651,0.3295908183632735,0.11402195608782435,0.10650357995226731,0.18287589498806683,0.4513723150357995,0.25924821002386633,0.12999001996007983,0.8304278922345484,0.07422081352350766,0.041996830427892234,0.04595879556259905,0.007395668251452721,0.0,0.0,0.0,0.0,0.0,1954.0,1939.0,0.21707179197286602,0.7829282080271339,0.09467758444216991,0.32432432432432434,0.0,0.4756756756756757,0.2,0.0,2008.1746031746031,2013.038752362949,0.8492124967725277,0.004647560030983733,0.06908904810644831,0.2952917093142272,0.26663254861821906,0.2523029682702149,0.11668372569089049,0.05205302295505981,0.10593654042988741,0.3961105424769703,0.28761514841351077,0.2031729785056295,0.007164790174002047,2597.3360655737706,2505.1867219917012,19.875,1161157.0247933883,1507.0,0.30723291307232914,0.6927670869276709,0.375998003992016,0.3131712832108536,0.13541666666666666,0.3624548736462094,171547.61904761905,201903.19031141867,89374.47604790419,0.042804621848739496,0.012168486739469579,0.5113884555382215,0.500780031201248,3166.0,0.6828806064434618,0.09222994314592546,0.17214150347441567,0.015161086544535692,0.037586860391661404,3093.0,0.25994180407371487,0.20530229550598125,0.05463950856773359,0.4034917555771096,0.13061752344002586,0.06789524733268672,0.08600064662140317,4008.0
016500,5267.0,434.0,0.5576229352572623,2225.0,0.4161797752808989,0.5838202247191011,0.3204494382022472,0.14651685393258426,0.2844943820224719,2.1721348314606743,2.584233261339093,0.11353711790393013,0.05183216252135941,0.7379912663755459,0.0,0.0,0.09663945319916462,0.07974178849439909,0.04044047845073097,0.05183216252135941,0.4199734194038352,0.310423390924625,0.1773305486994494,0.1320549139246023,0.11287862279363696,0.49269993462628026,0.2623665286554805,0.20410100626542624,0.778393351800554,0.024139295607439652,0.05896319746735259,0.12999604273842502,0.00850811238622873,0.044914918876137716,0.0,0.018994855559952513,0.0259200633161852,0.0,2499.0,1939.0,0.29797752808988764,0.7020224719101124,0.10964385754301721,0.0,0.0,0.41605839416058393,0.21532846715328466,0.3686131386861314,2004.2090395480227,2012.5643382352941,0.7335914811229429,0.008325266214908035,0.0820328131252501,0.4541816726690676,0.2541016406562625,0.12885154061624648,0.08083233293317327,0.0913154533844189,0.10764305722288915,0.28651460584233696,0.3389355742296919,0.24449779911964786,0.022408963585434174,1758.7719298245615,1682.142857142857,20.60126582278481,1344476.7441860465,1814.0,0.43384785005512677,0.5661521499448732,0.34440858173533323,0.33977528089887643,0.14328808446455504,0.4231754161331626,164724.31077694235,203042.71805273835,76219.6126827416,0.09651898734177215,0.05897810218978102,0.6312408759124087,0.42773722627737226,3223.0,0.6627365808253181,0.1020788085634502,0.21191436549798326,0.011169717654359293,0.012100527458889234,3132.0,0.28033205619412516,0.2302043422733078,0.05012771392081737,0.3850574712643678,0.09770114942528736,0.06704980842911877,0.07854406130268199,5267.0
