Educational Attainment,Some College/Associate Degree,0.115406809,0.257321171,0.199337383,0.187108014,0.403993856,0.140229885,0.1269741,0.151449843,0.319587629,0.132786885,0.161919505,0.219890055,0.163907285,0.21948912,0.186046512,0.268,0.30177706,0.163162097,0.146504559,0.119318182,0.10226962,0.150839273,0.249414911,0.131034483,0.205952381,0.240498812,0.100571973,0.241650295,0.242063492,0.288154475,0.102624058,0.206030151,0.191578947,0.130664902,0.244875346,0.113952736,0.109249818,0.134466478,0.135664757,0.153630164,0.133742911,0.117973926,0.123565159,0.145486726,0.11389298,0.180322683,0.098863245,0.083546735,0.106741573,0.11265992,0.182875895,0.115804757,0.106072452,0.091044776,0.12297602,0.121901354,0.212980132,0.175576923,0.253598015,0.237212276,0.29034467,0.13229572,0.175998634,0.232569975,0.203471196,0.202404249,0.203947368,0.266228846,0.329370976,0.226535496,0.20668693,0.212133804,0.161404753,0.202279893,0.1564084,0.249162587,0.277518928,0.236423584,0.262177044,0.278931751,0.23832437,0.095146696,0.064124294,0.077698695,0.089186691,0.108879493,0.166890983,0.171035508,0.168969601,0.149375478,0.216440422,0.221200387,0.202281911,0.077687123,0.258516276,0.221793883,0.255555556,0.098133078,0.192104784,0.297501719,0.221978022,0.12570812,0.168160478,0.106180008,0.157418824,0.203421545,0.165592784,0.090572034,0.173982261,0.460295151,0.280957622,0.308957952,0.209602955,0.189910979,0.186285097,0.257203092,0.269736842,0.259436009,0.183941223,0.184156903,0.212863706,0.265927978,0.087181904,0.056734694,0.090361446,0.074665147,0.091435185,0.240696483,0.1429061,0.177100494,0.160868177,0.128388442,0.129934722,0.137517434,0.088974032,0.231060606,0.258225324,0.180663556,0.175675676,0.254310345,0.24520453,0.233924612,0.322335988,0.22467903,0.222154223,0.139752876,0.186721992,0.201266714,0.103941685,0.284335799,0.128509719,0.137583893,0.063492063,0,0.278378378,0.249471459,0.171428571,0,0.239059968,0.112878623,0.189983054,0.2113879,0.081253184,0.213548831,0.309002433,0.128073551,0.141617914,0.209619526,0.217859405,0.185561032,0.213665087,0.258075543,0.194690265,0.210311223,0.25385406,0.144784591,0.216303995,0.291248207,0.089263879,0.121412804,0.159466105,0.101076398,0.206238721,0.151643345,0.143660915,0.3,0.222058281,0.122984919,0.197031039,0.130554965,0.235996103,0.213786531,0.224375438,0.104145078,0.29057715,0.17077496,0.165042091
Educational Attainment,College Degree,0.351990767,0.156985118,0.325786858,0.377700348,0.348694316,0.450574713,0.396715098,0.531347962,0.255798969,0.371803279,0.351393189,0.268365817,0.32781457,0.303216651,0.30503876,0.201,0.111147011,0.44956082,0.432218845,0.405681818,0.445993984,0.297769602,0.316616516,0.437471264,0.383571429,0.15736342,0.424451859,0.374338824,0.223356009,0.172669885,0.461158743,0.324120603,0.347134503,0.340059543,0.25734072,0.455810942,0.45472202,0.364494806,0.37232439,0.41837144,0.474007561,0.15302415,0.474679271,0.421946903,0.307805596,0.29294527,0.409920772,0.507682458,0.473916533,0.471262173,0.451372315,0.384195243,0.445139432,0.434328358,0.476122156,0.419882443,0.289668874,0.374038462,0.193796526,0.162404092,0.211139009,0.377431907,0.430863776,0.209669211,0.202732644,0.29466033,0.405817175,0.22303612,0.166914314,0.245945227,0.286094225,0.353417827,0.45689961,0.437545477,0.429761043,0.215150734,0.119103087,0.28549263,0.247352817,0.287240356,0.390602887,0.430216616,0.492090395,0.414294187,0.419593346,0.474630021,0.429116196,0.402677078,0.33872878,0.41320418,0.174459527,0.351403679,0.342524364,0.508336289,0.192278577,0.409406322,0.197385621,0.388702729,0.434054939,0.265184506,0.329501268,0.352306447,0.322236449,0.376607217,0.136457049,0.392141139,0.386597938,0.452860169,0.306345235,0.09205903,0.231700605,0.209193001,0.443213296,0.389147944,0.278347732,0.251932537,0.207236842,0.301084599,0.230385726,0.321192053,0.304134763,0.100338566,0.536286522,0.575510204,0.584654407,0.493872898,0.511959877,0.315124616,0.445167923,0.478308622,0.40504309,0.425975573,0.408765931,0.216736402,0.575989783,0.282531194,0.414506481,0.374027994,0.303916161,0.349425287,0.384099838,0.365576497,0.362533182,0.326319544,0.370869033,0.376224968,0.377593361,0.366643209,0.10637149,0.175297523,0.387257019,0.251677852,0.777777778,0,0.02972973,0.11627907,0.39047619,0,0.135737439,0.492699935,0.316324609,0.336370107,0.63703515,0.319463549,0.170586645,0.377378662,0.451281017,0.308686289,0.14170361,0.379820238,0.35406793,0.32370535,0.434164655,0.396416221,0.115621788,0.360379641,0.337447223,0.352223816,0.449498655,0.181751288,0.486125746,0.47309005,0.331270946,0.34038399,0.38672168,0.132525952,0.357063814,0.416276651,0.334008097,0.384010206,0.341451534,0.253494282,0.252159701,0.457512953,0.290459364,0.334811137,0.386796633
Educational Attainment,Graduate/Professional Degree,0.493941143,0.040326452,0.374378796,0.277700348,0.20890937,0.20045977,0.128869236,0.245689655,0.131443299,0.402622951,0.411145511,0.16191904,0.162803532,0.186376537,0.217054264,0.111,0.037156704,0.245142401,0.300303951,0.293939394,0.41208641,0.286272706,0.252758275,0.225977011,0.31,0.085510689,0.348427073,0.180293184,0.200396825,0.055699963,0.339828527,0.128140704,0.272748538,0.144227588,0.172022161,0.333117514,0.32993445,0.209631728,0.403678022,0.405134376,0.343100189,0.068604403,0.250168805,0.335575221,0.378988709,0.236633977,0.334826042,0.372599232,0.33105939,0.295589078,0.25924821,0.412541482,0.282773,0.230703625,0.328141013,0.321236903,0.134437086,0.206538462,0.08337469,0.151534527,0.04245606,0.305690661,0.243598498,0.091603053,0.069793205,0.319261951,0.216759003,0.03157363,0.0747895,0.074448285,0.28343465,0.293164347,0.306846399,0.298083919,0.343229544,0.092759598,0.076004659,0.105508146,0.084286319,0.169732938,0.168978205,0.425829449,0.425423729,0.40569395,0.381700555,0.282241015,0.306415433,0.21844209,0.460323727,0.361967882,0.030165913,0.173523717,0.236035179,0.333451579,0.088947767,0.243896171,0.089869281,0.4418382,0.183372749,0.141416457,0.169907016,0.330186134,0.352112676,0.408958938,0.107274969,0.277733226,0.259664948,0.401483051,0.214691835,0.049191848,0.128508531,0.07025333,0.277469991,0.280627384,0.201133909,0.072030921,0.059758772,0.262472885,0.062713199,0.23306164,0.057274119,0.038781163,0.292648445,0.324489796,0.236842105,0.373325734,0.363425926,0.228747013,0.325565456,0.236683141,0.275454836,0.408996127,0.399440472,0.2027894,0.277139208,0.118538324,0.130608175,0.177812338,0.188086045,0.176149425,0.14421077,0.101441242,0.210466439,0.192938659,0.284271726,0.344695356,0.17219917,0.233286418,0.017278618,0.044387263,0.2412527,0.365771812,0.158730159,0,0.059459459,0.217758985,0.214285714,0,0.077795786,0.262366529,0.340425532,0.217793594,0.247325522,0.134456671,0.036226007,0.372888604,0.275569901,0.195262024,0.042115263,0.370542186,0.289099526,0.161169031,0.172700456,0.150581578,0.015416238,0.321019819,0.308216954,0.220946915,0.30300807,0.128771155,0.183350896,0.322131793,0.235369941,0.418808981,0.43735934,0.058477509,0.330874216,0.405616225,0.274966262,0.393791197,0.144666342,0.267789072,0.132617324,0.277979275,0.164899882,0.194006029,0.383695171
Nativity,Foreign Born,0.171918628,0.564376942,0.201202405,0.295741325,0.130301033,0.343536711,0.570391061,0.137937094,0.25099734,0.210829192,0.250438982,0.297374897,0.354818781,0.364075715,0.325,0.426542605,0.594316512,0.300287039,0.304277829,0.284084427,0.193184545,0.305676856,0.420282413,0.321428571,0.231293738,0.441600344,0.230586371,0.334809893,0.346925972,0.481540931,0.265885534,0.417924402,0.305467372,0.483522893,0.50361645,0.19729425,0.270394325,0.269742954,0.244362745,0.225764895,0.247876448,0.717375631,0.255338621,0.186539644,0.229452055,0.446644382,0.293481526,0.163548904,0.349085366,0.173742138,0.12999002,0.396805752,0.218628126,0.284376829,0.195765418,0.235890653,0.458591491,0.36280823,0.478923598,0.483363309,0.499498831,0.282481467,0.297419709,0.581488934,0.554693768,0.263807813,0.27205298,0.578201849,0.587440533,0.569058482,0.274613003,0.260525089,0.17034005,0.187116564,0.185031185,0.478773585,0.62349466,0.507473842,0.408662345,0.438811601,0.356657438,0.139051808,0.200372787,0.17673716,0.246354566,0.172564439,0.155505952,0.284129832,0.179908076,0.233031174,0.56243053,0.29481312,0.407696598,0.110033128,0.467023675,0.289035088,0.427492447,0.222538959,0.435198608,0.393934081,0.425088532,0.443915563,0.447697112,0.342929111,0.648610623,0.193827449,0.312793734,0.178851175,0.330213209,0.143252595,0.36595929,0.519703472,0.268988514,0.274705015,0.356060606,0.314052185,0.504959849,0.373018798,0.445682451,0.362505363,0.570463545,0.445019053,0.189189189,0.168163852,0.111513583,0.180004925,0.239707835,0.262705238,0.121629543,0.205790109,0.200441745,0.139557501,0.179487179,0.682086867,0.196554149,0.456866918,0.344271733,0.452766674,0.463985458,0.397337545,0.49047195,0.513798519,0.47851365,0.434014474,0.338161838,0.255505068,0.329337254,0.342207289,0.79338843,0.378969287,0.223937609,0.403846154,0.079365079,0,0.506903353,0.285507246,0.213438735,0,0.377765638,0.204101006,0.236759681,0.414216762,0.131807586,0.376783754,0.475107801,0.365742306,0.329906842,0.375838926,0.65936986,0.302781137,0.293115585,0.341678746,0.362442548,0.349121467,0.3377955,0.407048858,0.344988987,0.360902256,0.234061525,0.754140127,0.324177248,0.171861282,0.381988253,0.161172161,0.250544662,0.25632007,0.211056723,0.205971542,0.266705236,0.219245682,0.369640123,0.34272036,0.473220974,0.177329326,0.443585033,0.341951758,0.189944134
Language Spoken at Home,English Only,0.810191083,0.221903052,0.731317495,0.595231494,0.60925393,0.657675016,0.383861671,0.887406617,0.643241426,0.753235791,0.675072046,0.522628372,0.397446993,0.471643036,0.472691162,0.350823045,0.242853464,0.601582499,0.544554455,0.596574129,0.906095144,0.655200995,0.51213657,0.644299065,0.706584521,0.323860968,0.717664607,0.623179146,0.529541934,0.290961263,0.611384399,0.431280297,0.575276753,0.458565154,0.364159292,0.772411799,0.72169499,0.554294176,0.709617918,0.766853933,0.825031394,0.252598367,0.725886745,0.79154566,0.702005119,0.461376774,0.721545953,0.800499445,0.65386093,0.74188635,0.830427892,0.595951467,0.635982289,0.592763819,0.831937266,0.708562271,0.354735152,0.603829161,0.373257412,0.361975309,0.305657093,0.625869832,0.591086896,0.240089336,0.299097065,0.64160881,0.674972618,0.279789601,0.278923591,0.25541694,0.642535393,0.629893829,0.823717949,0.763134461,0.804670243,0.293187348,0.251596122,0.305068982,0.388306323,0.468645285,0.571537291,0.853512706,0.795706705,0.786641492,0.753289474,0.813591317,0.857115161,0.735830129,0.829433706,0.72356045,0.236630754,0.607758621,0.467553086,0.832789355,0.380769231,0.653755869,0.449750722,0.74364532,0.437452616,0.41221374,0.462030717,0.516673702,0.567223548,0.615384615,0.270488791,0.722582253,0.554054054,0.764918626,0.507771039,0.703601108,0.498741707,0.293134689,0.666172657,0.734095238,0.526160146,0.672577581,0.405459057,0.563988095,0.490249433,0.543536206,0.288209607,0.46745897,0.779690949,0.857252494,0.874441818,0.814189189,0.743400211,0.717998341,0.837958533,0.770671996,0.703960682,0.839525692,0.775381378,0.309250866,0.811369509,0.39731286,0.575224775,0.439145447,0.361737089,0.447712418,0.373148322,0.411372007,0.471027556,0.455393966,0.614618811,0.650285714,0.530114606,0.600589338,0.11144789,0.473642594,0.66395112,0.701342282,0.920634921,0,0.318181818,0.709677419,0.766233766,0,0.393589373,0.778393352,0.695685435,0.481292122,0.925376391,0.47155392,0.352471083,0.624297371,0.622336032,0.484792627,0.184357542,0.695790504,0.655522217,0.555990493,0.559618442,0.508287293,0.411009174,0.509282971,0.565869127,0.589425587,0.751413707,0.209698558,0.641534392,0.774407583,0.583987441,0.784656085,0.759676876,0.697230181,0.723110693,0.840400191,0.752380952,0.750420954,0.454171563,0.629268293,0.414471172,0.812571955,0.468841285,0.613272311,0.780875671
Language Spoken at Home,Spanish Only,0.033970276,0.229443447,0.066522678,0.037149986,0.191056011,0.056947121,0.08184438,0.007292778,0.155682582,0.075970737,0.083573487,0.291122715,0.52574643,0.402835696,0.425355842,0.161779835,0.163018285,0.047009542,0.051436851,0.061429415,0.023538157,0.015748031,0.02427314,0.048785047,0.026761648,0.311178957,0.046665246,0.019933555,0.240318655,0.05107604,0.057156243,0.032221272,0.02601476,0.028696925,0.052654867,0.069693464,0.148532333,0.305692662,0.11198946,0.045294944,0.029719548,0.024684484,0.044492844,0.043562439,0.170861775,0.10641093,0.021606817,0.054661487,0.018824433,0.062565905,0.074220814,0.048161446,0.078303426,0.030954774,0.033683835,0.054716117,0.270733012,0.12632957,0.150206165,0.154074074,0.436205396,0.075931232,0.044286113,0.188721385,0.187076749,0.239406272,0.224534502,0.15274125,0.18385386,0.234186912,0.058558559,0.152621102,0.02724359,0.134016028,0.027453455,0.230129765,0.16883424,0.122771663,0.065141405,0.041168023,0.099949264,0.013702043,0.041003377,0.041066793,0.018503289,0.056158565,0.039550213,0.10516636,0.029840624,0.146363845,0.082664055,0.049055829,0.090692598,0.069545569,0.138461538,0.023239437,0.405930202,0.043940887,0.030932525,0.042557252,0.030005688,0.079569439,0.048130469,0.018167762,0.015435502,0.045613161,0.274211712,0.099457505,0.342115239,0.135338346,0.068176619,0.331588484,0.063356799,0.060190476,0.263648772,0.058581381,0.229280397,0.121651786,0.163265306,0.161261661,0.258369723,0.134125637,0.028697572,0.015732924,0.011557657,0.035602911,0.048926434,0.04617086,0.056140351,0.077691731,0.114194854,0.012648221,0.066806944,0.056251666,0.023994094,0.108532542,0.044955045,0.02675874,0.024413146,0.055088702,0.028876805,0.009438306,0.114602112,0.18341654,0.044537595,0.039238095,0.0329188,0.051165283,0.01119142,0.275698471,0.178547183,0.036912752,0,0,0.157024793,0.115207373,0.069264069,0,0.371354317,0.024139296,0.092411261,0.03602138,0,0.206340221,0.199369085,0.036083409,0.023294234,0.247926267,0.247888788,0.080274107,0.039291327,0.030756326,0.018850784,0.020520916,0.232110092,0.096350832,0.014701643,0.110966057,0.036190907,0.012450852,0.087830688,0.116113744,0.300964342,0.08994709,0.037697745,0.157593123,0.123549702,0.023582658,0.033333333,0.109448082,0.436153545,0.057962697,0.075410462,0.06884642,0.15540409,0.22556391,0.076001652
Language Spoken at Home,Asian/Pacific Islander,0.104883227,0.533572711,0.149892009,0.279733851,0.125304406,0.252622565,0.378097983,0.02828175,0.100874243,0.071187394,0.112391931,0.1205396,0.049762008,0.072560467,0.033101622,0.452417695,0.577388617,0.273446591,0.322868872,0.273183698,0.021060456,0.285951098,0.366230995,0.249906542,0.204081633,0.328088304,0.167057319,0.324431383,0.204248728,0.645624103,0.241977044,0.494154548,0.309225092,0.460322108,0.549115044,0.068247542,0.043036857,0.089338598,0.069828722,0.042485955,0.061113437,0.696176689,0.146857498,0.091642465,0.046715017,0.336836574,0.173767498,0.101831299,0.222819823,0.143057996,0.04199683,0.181441129,0.237939874,0.309748744,0.086437355,0.15728022,0.331300161,0.167239404,0.42175535,0.455308642,0.256222802,0.247646336,0.301061749,0.556393076,0.47996614,0.056021068,0.070920044,0.56139996,0.512276566,0.48500766,0.203024453,0.183145322,0.075961538,0.060774711,0.069422531,0.463909165,0.555450461,0.548442102,0.543374643,0.457156534,0.223997971,0.034628799,0.108779547,0.060184093,0.130345395,0.082114205,0.046529663,0.09095469,0.02882333,0.070887818,0.673653281,0.244047619,0.335780909,0.040170726,0.474852071,0.272535211,0.133035949,0.113497537,0.413343442,0.474427481,0.416808874,0.32017729,0.183770883,0.194433707,0.695332598,0.1722333,0.113738739,0.057866184,0.106330553,0.159081915,0.40471288,0.345681498,0.181178214,0.148190476,0.097133758,0.131728942,0.230272953,0.200892857,0.212018141,0.213238561,0.327753518,0.346915676,0.057836645,0.069838833,0.045967954,0.081860707,0.069341781,0.149571468,0.050717703,0.067949038,0.085284764,0.023715415,0.068911099,0.53372434,0.094499815,0.45663933,0.344055944,0.452956409,0.53943662,0.420168067,0.523720233,0.549493554,0.186711306,0.163229868,0.183128111,0.223238095,0.366252134,0.282346638,0.87736069,0.243278861,0.133401222,0.228187919,0.079365079,0,0.524793388,0.145929339,0.116883117,0,0.211954952,0.058963197,0.136168911,0.429351615,0.034475235,0.274554203,0.438906414,0.240797824,0.196431522,0.211367127,0.556190724,0.086147822,0.254179168,0.352719139,0.270043152,0.395159169,0.349541284,0.296975032,0.254828481,0.212140992,0.150644651,0.747051114,0.206613757,0.055924171,0.071316439,0.047619048,0.119488388,0.138013372,0.083725306,0.052644116,0.138988095,0.037418148,0.076184881,0.27804878,0.267468499,0.054800829,0.326874391,0.11082053,0.063403552
Language Spoken at Home,Other European Languages,0.048832272,0.01508079,0.046220302,0.080399224,0.064201904,0.023335474,0.109510086,0.063500534,0.071284465,0.099606078,0.095341018,0.062228024,0.019039377,0.050041701,0.065541212,0.034979424,0.016739634,0.077495927,0.069065443,0.065564087,0.049306244,0.02859511,0.097359296,0.057009346,0.056988833,0.019727572,0.064564245,0.021850243,0.025890684,0.009182209,0.081986414,0.024522384,0.089483395,0.052415813,0.031637168,0.062463852,0.06621055,0.045245146,0.095388669,0.141151685,0.084135622,0.02654046,0.074362166,0.064214263,0.080418089,0.091960063,0.08034084,0.025249723,0.093353823,0.050732279,0.045958796,0.148879534,0.037520392,0.063718593,0.042594903,0.079441392,0.033600856,0.098838161,0.053013941,0.021234568,0.001914708,0.045231273,0.05183012,0.013400335,0.022291196,0.058175724,0.026560789,0.006069189,0.023963858,0.012256511,0.081081081,0.034339748,0.046794872,0.0420748,0.098453771,0.012773723,0.024119177,0,0.003177629,0.02561034,0.094875698,0.076233184,0.054510371,0.105971206,0.0859375,0.048135913,0.04207057,0.059856211,0.103763988,0.05551732,0.00705191,0.061781609,0.086723556,0.056490083,0.00591716,0.050469484,0.011283128,0.098916256,0.112357847,0.046946565,0.078640501,0.081257915,0.168257757,0.160030924,0.018743109,0.030907278,0.057995495,0.056509946,0.038286581,0,0.028368794,0.029192672,0.055576139,0.05752381,0.085532302,0.112729576,0.113151365,0.091517857,0.077324263,0.080408707,0.073993207,0.034238823,0.127152318,0.056792018,0.068032572,0.065748441,0.138331573,0.034282555,0.055183413,0.049962528,0.06764961,0.120685112,0.088900579,0.09757398,0.060908084,0.029837725,0.024975025,0.07790246,0.051408451,0.038281979,0.063753985,0.029696133,0.219675509,0.186021272,0.154047681,0.087238095,0.054864667,0.051165283,0,0,0.024100475,0.033557047,0,0,0,0.029185868,0.047619048,0,0.01905862,0.129996043,0.067319461,0.049384151,0.040148374,0.047551656,0.007150368,0.094288305,0.10540228,0.043317972,0.008314928,0.137787567,0.048578368,0.052006151,0.147172382,0.076032623,0.005504587,0.088348271,0.162006342,0.087467363,0.056548292,0.023591088,0.057936508,0.053554502,0.035433954,0.062169312,0.083136991,0.007163324,0.062715585,0.06264888,0.072321429,0.092422825,0.026831179,0.03472023,0.155593738,0.041676261,0.033203505,0.041189931,0.067121024
Language Spoken at Home,Other Languages,0.002123142,0,0.006047516,0.007485445,0.01018375,0.009419824,0.046685879,0.013518321,0.028917283,0,0.033621518,0.003481288,0.008005193,0.002919099,0.003310162,0,0,0.000465441,0.012074378,0.003248671,0,0.014504766,0,0,0.005583365,0.017144199,0.004048583,0.010605673,0,0.003156385,0.007495901,0.0178215,0,0,0.002433628,0.027183343,0.02052527,0.005429418,0.013175231,0.004213483,0,0,0.008400747,0.009035173,0,0.003415659,0.002738892,0.017758047,0.011140991,0.001757469,0.007395668,0.025566423,0.01025402,0.00281407,0.005346641,0,0.009630819,0.003763705,0.001767131,0.007407407,0,0.005321326,0.011735122,0.001395868,0.011568849,0.004788125,0.003012048,0,0.000982125,0.013131976,0.014800515,0,0.026282051,0,0,0,0,0.023717253,0,0.007419818,0.009639777,0.021923269,0,0.006136417,0.011924342,0,0.014734393,0.00819261,0.008138352,0.003670567,0,0.037356322,0.019249851,0.001004268,0,0,0,0,0.005913571,0.023854962,0.012514221,0.002321655,0.032617343,0.011982992,0,0.028664008,0,0.02124774,0.005496588,0.001978631,0,0.000402658,0.033716191,0,0.027525023,0.024382521,0.021836228,0.021949405,0.057142857,0.001554865,0.051673945,0.017260894,0.006622517,0.00038373,0,0.002598753,0,0.051976776,0,0.033724706,0.02891009,0.00342556,0,0.003199147,0.009228498,0.007677543,0.010789211,0.003236944,0.023004695,0.038748833,0.010500656,0,0.007983518,0.011938355,0.003667802,0,0.015849793,0.014733458,0,0.007380074,0,0,0,0,0,0,0,0,0.004042738,0.008508112,0.008414933,0.003950732,0,0,0.002103049,0.004533092,0.052535933,0.012596006,0.003248019,0,0.002428918,0.00852789,0.00431524,0,0.001834862,0.009042894,0.002594408,0,0.005202443,0.007208388,0.006084656,0,0.008297825,0.015608466,0,0,0.006898714,0.020724154,0.00297619,0.010289991,0.006658833,0,0.087056128,0.022104536,0.015676728,0.009153318,0.0125981
Linguistic Isolation,% of All Households,0.02462845,0.146140036,0.019438445,0.067923482,0.016603941,0.157996146,0.293948127,0.007826396,0.048083389,0.006190208,0.035542747,0.088337685,0.147987884,0.118432027,0.078450844,0.147376543,0.217357713,0.073772399,0.049987926,0.120200827,0.016352825,0.12992126,0.090957589,0.087663551,0.032152484,0.152653828,0.03409333,0.099795553,0.139411374,0.092109039,0.079175451,0.153835187,0.059225092,0.235139092,0.14380531,0.017640254,0.082763187,0.123066798,0.00685112,0,0,0.565701559,0.056316117,0.006453695,0.030503413,0.230688387,0.102860621,0,0.040722244,0.025541886,0,0.029218769,0.153577255,0.102311558,0.036535377,0.029075092,0.117924024,0.127802324,0.13174946,0.112592593,0.157528285,0.060376586,0.058535904,0.218453378,0.224322799,0.040938473,0.066538883,0.208780093,0.166175604,0.111621799,0.066602317,0.046781685,0,0.027827248,0.011044494,0.153892944,0.235516671,0.115951015,0.146170956,0.097415031,0.178589548,0.006477329,0.00458273,0.048619306,0.028371711,0.016989146,0.001938736,0.065540879,0,0.030052764,0.191772772,0.118431856,0.168287359,0.010293748,0.185207101,0.057511737,0.110732091,0.046699507,0.106141016,0.116221374,0.141069397,0.077036724,0.087907717,0.070351759,0.469312753,0.051595214,0.005067568,0.012658228,0.111258529,0.051840127,0.069320522,0.074088987,0.008151167,0.027047619,0.087807097,0.123179227,0.289330025,0.122395833,0.245351474,0.110617503,0.311014071,0.292020374,0.016777042,0.010744436,0.014447071,0.014033264,0.007391763,0.105335914,0.00861244,0.032975269,0.084417462,0,0.007627564,0.380431885,0.046511628,0.18286512,0.076323676,0.099050496,0.15915493,0.086134454,0.061691356,0.112569061,0.109451455,0.144562622,0.070474194,0.125333333,0.145086564,0.0707206,0.704359991,0.162888772,0.048879837,0.020134228,0,0,0.464876033,0.093701997,0,0,0.147848686,0.044914919,0.034883721,0.082732977,0,0.065383527,0.116088328,0.031550317,0.025772344,0.065745008,0.157853709,0.027655409,0.065580797,0.090451559,0.137179196,0.157063931,0.152293578,0.130361716,0.087345056,0.065926893,0.097263063,0.55897772,0.099470899,0.038151659,0.154743216,0.011640212,0.021204981,0.060410697,0.009407338,0,0.029761905,0.035921422,0.038973756,0.21061693,0.285987018,0.014045591,0.125998053,0.154625695,0.007434944
Linguistic Isolation,% of Spanish-Speaking Households,0,0.063913824,0,0,0,0,0.020172911,0,0.027236046,0.003376477,0.007925072,0.061792863,0.133059282,0.105504587,0.078450844,0.025977366,0.035281998,0.009541541,0,0,0,0,0.004001067,0.004299065,0,0.055894786,0,0,0.078778491,0.011190818,0.003982197,0.004419732,0,0.007027818,0,0.00578369,0.071948797,0.090819348,0.002108037,0,0,0.012991834,0.00746733,0,0.020264505,0,0.00456482,0,0.003457549,0,0,0.004952334,0.014215801,0,0,0.003205128,0.045692884,0.066273932,0.045160024,0.032592593,0.087902524,0.004911993,0,0.022333892,0.046557562,0.038783816,0.057228916,0.025490593,0.006678452,0.047275115,0.021879022,0.006303915,0,0.018477293,0,0.025344688,0.008276188,0,0.003495392,0,0.021816337,0,0,0,0,0,0,0.026082595,0,0.02225281,0.020372184,0.001847291,0,0,0.043047337,0,0.046182104,0,0,0,0,0.004010131,0.012330947,0,0,0.012961117,0.001689189,0,0.050985595,0,0.002287806,0.011677069,0,0.004952381,0.023657871,0.006966434,0.075930521,0.031994048,0.102494331,0.032874278,0.108685104,0.011601585,0,0,0,0,0,0.003317667,0.002551834,0,0.047701648,0,0,0.001332978,0,0.013261211,0,0,0,0,0.004875305,0.007366483,0.012619109,0.072498372,0.008121561,0,0,0,0.001865237,0.070110701,0.010013578,0,0,0,0.138429752,0.015360983,0,0,0.057464626,0,0.004895961,0.001975366,0,0.005943957,0.011987382,0,0,0.053456221,0.026633753,0.00391581,0.006143735,0.000699007,0.007267772,0,0.027217125,0.011523688,0,0.035900783,0.010631079,0,0.043386243,0.005450237,0.125364431,0.009259259,0,0.040830946,0,0,0,0.022263798,0.029377203,0.011190818,0.057846506,0,0.03466407,0.100359595,0
Linguistic Isolation,% of Asian-Speaking Households,0.021656051,0.082226212,0.019438445,0.060438037,0.001328315,0.151359452,0.242074928,0,0.010759919,0.002813731,0.016810759,0.024369017,0,0.007923269,0,0.121399177,0.178470255,0.036769839,0.046365612,0.103366804,0,0.12992126,0.063216858,0.083364486,0.023488641,0.096759042,0.03409333,0.097495528,0.05576455,0.080918221,0.071445303,0.146136299,0.05295203,0.225475842,0.14380531,0.008964719,0.01081439,0.029121422,0,0,0,0.547884187,0.034225264,0.006453695,0.010238908,0.198370993,0.093122337,0,0.031502113,0.025541886,0,0.017518881,0.128641342,0.102311558,0.03297095,0.022893773,0.063991439,0.045982654,0.084625957,0.067654321,0.069625762,0.05218993,0.054624197,0.196119486,0.174943567,0.002154656,0.009309967,0.173578798,0.1528187,0.062376888,0.028635779,0.04047777,0,0.009349955,0.007888924,0.124290349,0.224402932,0.115951015,0.140451223,0.097415031,0.12354135,0.006477329,0.00458273,0.022657541,0.0234375,0.014157622,0.001938736,0.021233907,0,0.007799954,0.171400588,0.091748768,0.12820004,0,0.142159763,0.054460094,0.060089215,0.036453202,0.088855193,0.11240458,0.117178612,0.051498523,0.058472554,0.066099729,0.457184859,0.026171486,0,0.008589512,0.060272934,0.051840127,0.060398078,0.061002617,0.004075584,0.018285714,0.0577798,0.055098163,0.142431762,0.060639881,0.087755102,0.068858285,0.172246482,0.26344086,0.011479029,0.010744436,0,0.003638254,0.003871876,0.083771081,0.003189793,0.030976767,0.030066493,0,0,0.36443615,0.034699151,0.167859012,0.076323676,0.091929219,0.142018779,0.066760037,0.048003,0.104281768,0.065928406,0.047536358,0.026984543,0.125333333,0.118507681,0.062148406,0.702494754,0.087506589,0.033604888,0.020134228,0,0,0.326446281,0.078341014,0,0,0.081432284,0.018994856,0.020960832,0.067162445,0,0.05943957,0.104100946,0.027017226,0.009582025,0.007373272,0.12849162,0.023739599,0.056722389,0.071857962,0.081308199,0.10602473,0.112232416,0.085067222,0.035168636,0.03002611,0.076905677,0.55897772,0.056084656,0.023696682,0.029378784,0.002380952,0.014473241,0.019579752,0.002822201,0,0.018452381,0.013657624,0.009596553,0.18938307,0.137266132,0.009440479,0.0781889,0.047401111,0
